product_title,product_details,product_color,product_url,image_url,image_path
Wedges,"Material unknown, Platform, wedge, slip-on, solid, tan, boho",,https://www.thredup.com/product/women-trafaluc-by-zara-tan-wedges/161438622?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/569096347/retina.jpg,thredup_images\b5f422e2-9e0c-45e9-bdb3-8cfcbdbe8c93.jpg
Denim Shorts,"100% cotton, Solid, frayed edges, fringe & frayed accents, black, classic, dark wash, low rise waist",,https://www.thredup.com/product/women-cotton-zara-black-denim-shorts/161402241?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568802389/retina.jpg,thredup_images\d72d6f50-b87c-4e69-9291-111bf7cb68c9.jpg
Casual Dress,"100% rayon, Short sleeve, v-neck, mini silhouette, ruched detail, purple, work, short",,https://www.thredup.com/product/women-rayon-assorted-brands-purple-casual-dress/161383201?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568902735/retina.jpg,thredup_images\27ef4109-e13d-44de-9340-3b88b2d76499.jpg
Casual Dress,"100% polyester, Sleeveless, high neck, mini silhouette, solid, ruched detail, bow & tie, drawstring, metallic, silver, short",,https://www.thredup.com/product/women-polyester-zara-metallic-casual-dress/161350830?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568554151/retina.jpg,thredup_images\3d021ab1-2a28-4fac-be55-ad7e49a22cee.jpg
Casual Pants,"100% polyester, Solid, white, ivory, straight leg cut, high rise waist",,https://www.thredup.com/product/women-polyester-dressbarn-white-casual-pants/161330882?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/569535747/retina.jpg,thredup_images\8944ce5e-01b9-459c-b4b3-e7dbf2c7b98f.jpg
Faux Leather Skirt,"90% polyester, 10% spandex, Mini silhouette, solid, blush, pink, mid rise waist",,https://www.thredup.com/product/women-polyester-john-galt-blush-faux-leather-skirt/161290641?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568421216/retina.jpg,thredup_images\8c258312-b86e-4356-aa70-fe7da63ba4d8.jpg
Crossbody Bag,"Material unknown, Color blocked detail, color block, print, multi color, red",,https://www.thredup.com/product/women-vera-bradley-multi-color-crossbody-bag/161315790?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568700935/retina.jpg,thredup_images\3fe9fe85-fd06-411d-a5e5-e770c9822943.jpg
Sleeveless Blouse,"100% viscose, Sleeveless, scoop neckline, multi color, pink, boho",,https://www.thredup.com/product/women-viscose-aeropostale-multi-color-sleeveless-blouse/161283573?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568264089/retina.jpg,thredup_images\9f7d3d05-3171-4259-a7fd-cf097ad0aa07.jpg
Wool Pullover Sweater,"54% wool, 35% polyester, 11% acrylic, Long sleeve, high neck, color blocked detail, striped print, color block, blue, classic",,https://www.thredup.com/product/women-wool-madewell-blue-wool-pullover-sweater/161262613?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568178873/retina.jpg,thredup_images\a89d5b7a-38e4-40b2-9f6c-6e10b14ab0f0.jpg
Casual Skirt,"48% polyester, 49% rayon, 3% spandex, Checkered pattern, multi color, black, classic, knee length, mid rise waist",,https://www.thredup.com/product/women-polyester-urban-outfitters-multi-color-casual-skirt/161250005?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568564226/retina.jpg,thredup_images\1ea756d2-5ed6-4a11-a87d-501c73c8068c.jpg
Long Sleeve Blouse,"94% polyester, 6% elastane, Long sleeve, v-neck, color blocked detail, color block, print, multi color, black, boho",,https://www.thredup.com/product/women-polyester-avenue-studio-multi-color-long-sleeve-blouse/161256240?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568294582/retina.jpg,thredup_images\10fe4a7f-2fdd-44c2-ab5d-9489cf2d1b03.jpg
Monogram Musette Salsa,"100% coated canvas, Black, brown, classic, Serial number reads  as0020 (february 2000)",,https://www.thredup.com/product/women-coated-canvas-louis-vuitton-black-monogram-musette-salsa/161246909?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568433351/retina.jpg,thredup_images\c9993969-e954-4a14-93b6-9e060abadc2b.jpg
Sleeveless Blouse,"100% polyester, Sleeveless, high neck, polka dot print, blue, work",,https://www.thredup.com/product/women-polyester-h-and-m-blue-sleeveless-blouse/161243822?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568211122/retina.jpg,thredup_images\f9c79db0-5fa0-4f45-90d3-4a247641cd72.jpg
Sweatshirt,"60% cotton, 40% polyester, Pink",,https://www.thredup.com/product/women-cotton-victorias-secret-pink-pink-sweatshirt/161230279?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568301274/retina.jpg,thredup_images\6742c07f-5c3d-498a-a909-446c2ae3988b.jpg
Casual Dress,"53% linen, 47% cotton, Sleeveless, square, mini silhouette, solid, ruched detail, pink, short",,https://www.thredup.com/product/women-linen-zara-pink-casual-dress/161228838?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/553212495/retina.jpg,thredup_images\479572c6-e4e7-4b13-8131-da55ce48b822.jpg
Athletic Shorts,"63% rayon, 32% nylon, 5% spandex, Color blocked detail, solid, color block, brown, mid rise waist",,https://www.thredup.com/product/women-rayon-nike-brown-athletic-shorts/161217317?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568236514/retina.jpg,thredup_images\ef0b7191-f434-4369-8d40-f7b9bac91e5b.jpg
Casual Dress,"100% polyester, 3/4 sleeve, v-neck, mini silhouette, solid, ruched detail, maroon, burgundy, short",,https://www.thredup.com/product/women-polyester-anthropologie-maroon-casual-dress/161202701?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/567905613/retina.jpg,thredup_images\9381728b-4f54-4ced-a94c-4592ca153726.jpg
Casual Dress,"96% polyester, 4% spandex, 3/4 sleeve, scoop neckline, a-line silhouette, multi color, yellow, boho, knee length",,https://www.thredup.com/product/women-polyester-lularoe-multi-color-casual-dress/161188211?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/567844217/retina.jpg,thredup_images\493c6e5d-02bc-445a-9dfa-e39d6b3da95c.jpg
Casual Dress,"93% polyester, 7% spandex, Sleeveless, square, a-line silhouette, striped print, multi color, tan, boho",,https://www.thredup.com/product/women-polyester-wild-fable-multi-color-casual-dress/161171021?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568108262/retina.jpg,thredup_images\b9d4913b-c290-48e2-adc7-d10709d8ce2a.jpg
Long Sleeve Blouse,"100% polyester, Long sleeve, v-neck, ruched detail, black, boho",,https://www.thredup.com/product/women-polyester-free-people-black-long-sleeve-blouse/161062957?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/567418426/retina.jpg,thredup_images\3fc0e19b-6482-4d6b-b144-57c95de94d44.jpg
Casual Dress,"92% polyester, 8% spandex, Sleeveless, scoop neckline, a-line silhouette, polka dot print, black, work, knee length",,https://www.thredup.com/product/women-polyester-perseption-black-casual-dress/161115487?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/567675428/retina.jpg,thredup_images\4bbeb658-d903-4307-8458-822cb9435071.jpg
Casual Dress,"45% wool, 45% alpaca, 10% polymide, 3/4 sleeve, crew neckline, mini silhouette, plaid print, pleats, black, work, short",,https://www.thredup.com/product/women-wool-chanel-black-casual-dress/161054129?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/569167742/retina.jpg,thredup_images\90fae337-1c8b-4ded-ad78-cf8db5ef5f53.jpg
Casual Dress,"93% modal, 7% spandex, Sleeveless, scoop neckline, formal, solid, black",,https://www.thredup.com/product/women-modal-stem-black-casual-dress/161048100?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/553562341/retina.jpg,thredup_images\beb2c33b-eeb3-4a64-ab1a-6cc02f0be979.jpg
Tan Floral Pleated Skirt,"Material unknown, A-line silhouette, tan, long, high rise waist",,https://www.thredup.com/product/women-sweet-baby-jamie-tan-tan-floral-pleated-skirt/161046483?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/567446612/retina.jpg,thredup_images\a029277a-13e9-4675-bf44-4d31ba8f4bd3.jpg
Leather Hobo,"100% leather, Zip closure, side pockets, solid, black",,https://www.thredup.com/product/women-leather-coach-black-leather-hobo/160999607?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/567399290/retina.jpg,thredup_images\db7cc7c3-2dd8-4358-aa6a-e142ed8492f6.jpg
Active T-Shirt,"45% polyester, 45% nylon, 10% lycra, Long sleeves, color blocked detail, gray",,https://www.thredup.com/product/women-polyester-athleta-gray-active-t-shirt/160944605?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566927926/retina.jpg,thredup_images\99624219-58c4-446c-a233-4a419207b36b.jpg
Jeans,"99% cotton, 1% spandex, Boyfriend, solid, whiskering, blue, boho, medium wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-zara-blue-jeans/160952245?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566985807/retina.jpg,thredup_images\24680f9c-470a-483e-bc7e-aee9a87a8be3.jpg
Athletic Shorts,"100% polyester, Black, high rise waist",,https://www.thredup.com/product/women-polyester-athletic-works-black-athletic-shorts/160939553?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566863996/retina.jpg,thredup_images\4cc387ad-f0c0-4d6f-8230-1c79e6e8402a.jpg
Active Pants,"77% nylon, 23% lycra, Solid, blue, skinny leg cut, mid rise waist",,https://www.thredup.com/product/women-nylon-victoria-sport-blue-active-pants/160936019?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566879342/retina.jpg,thredup_images\74c11e02-a925-4ff7-b14a-22c93147b055.jpg
Cocktail Dress,"95% nylon, 5% spandex, Sleeveless, square, bodycon silhouette, midi, solid, ruched detail, black, calf length",,https://www.thredup.com/product/women-nylon-forever-21-black-cocktail-dress/160921336?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566742626/retina.jpg,thredup_images\4cd5f813-4cf6-42fe-987c-d1c32c44e50f.jpg
Active Pants,"Material unknown, Gray, mid rise waist",,https://www.thredup.com/product/women-lululemon-athletica-gray-active-pants/160916731?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566715942/retina.jpg,thredup_images\1bd92aa1-9809-45cd-93da-1acae0ba1150.jpg
Casual Dress,"90% nylon, 10% spandex, Strapless neckline, open neckline, high/low silhouette, floral print, multi color, pink, wedding, high low",,https://www.thredup.com/product/women-nylon-fashion-magazine-multi-color-casual-dress/160828749?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566459901/retina.jpg,thredup_images\cb921f3c-beea-47f6-aca8-9cc027d1cce5.jpg
Shoulder Bag,"100% leather, Brown, classic",,https://www.thredup.com/product/women-leather-coach-brown-shoulder-bag/160826064?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/567376208/retina.jpg,thredup_images\9f6d13fa-4a63-497e-975d-93fc623b207b.jpg
Jeans,"Material unknown, Boyfriend, solid, frayed edges, ripped, fringe & frayed accents, distressed, blue, distressed detail, medium wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-abercrombie-and-fitch-blue-jeans/160809856?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566407644/retina.jpg,thredup_images\8b1c98eb-76b8-4e24-b22b-c9ad2bd2075e.jpg
Romper,"Material unknown, Sleeveless, v-neck, mini silhouette, solid, black, short",,https://www.thredup.com/product/women-fashion-nova-black-romper/160768902?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566287724/retina.jpg,thredup_images\9c00b321-9e43-49cf-ba70-2a37df2cbeb4.jpg
Casual Dress,"100% silk, Strapless neckline, open neckline, solid, ruched detail, navy, blue, Dry clean only",,https://www.thredup.com/product/women-silk-stone-cold-fox-navy-casual-dress/160720367?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/568793849/retina.jpg,thredup_images\c1c76c96-b42a-4acd-9a8d-9cb2231ef6b0.jpg
Casual Dress,"Material unknown, Sleeveless, high neck, mini silhouette, ruffle accents, frills & ruffles, blue, short",,https://www.thredup.com/product/women-assorted-brands-blue-casual-dress/160800878?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566707072/retina.jpg,thredup_images\1bfd6b1e-c654-4e6b-83c5-323fd19fa5eb.jpg
3/4 Sleeve Blouse,"100% cotton, 3/4 sleeve, open neckline, white, boho",,https://www.thredup.com/product/women-cotton-trina-turk-white-34-sleeve-blouse/160703869?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/548141899/retina.jpg,thredup_images\2c7ed08a-e42f-4846-9703-78b5c09c9a6e.jpg
Jumpsuit,"Material unknown, Strapless neckline, open neckline, multi color, gray",,https://www.thredup.com/product/women-reformation-multi-color-jumpsuit/160708864?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/566172562/retina.jpg,thredup_images\62668ec1-1f1e-456d-b390-4c89fb0f2ec5.jpg
Long Sleeve Blouse,"100% polyester, Long sleeve, tie neck, polka dot print, bow accents, cut outs, ripped, bow & tie, distressed, gray, work",,https://www.thredup.com/product/women-polyester-valerie-stevens-gray-long-sleeve-blouse/160700223?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565840074/retina.jpg,thredup_images\65f796c1-01d6-46a4-8f1b-50b5830dc761.jpg
Leggings,"92% polyester, 8% spandex, Orange, skinny leg cut, high rise waist",,https://www.thredup.com/product/women-polyester-lularoe-orange-leggings/160694888?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565961198/retina.jpg,thredup_images\58acc677-836a-4f37-9188-efaeaad83a98.jpg
Sleeveless T-Shirt,"60% cotton, 40% polyester, Sleeveless, black",,https://www.thredup.com/product/women-cotton-energy-zone-black-sleeveless-t-shirt/160696619?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565783517/retina.jpg,thredup_images\dbc0a7fe-ce91-4a30-8163-4a7914c130da.jpg
Ankle Boots,"Material unknown, Chunky heel, solid, belt, black, boho, 8 m, medium width",,https://www.thredup.com/product/women-baretraps-black-ankle-boots/160687676?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565780403/retina.jpg,thredup_images\f73e5bb2-e3c7-4c9d-8e96-31eac117dab2.jpg
Jeans,"44% cotton, 42% tencel lyocell, 13% polyester, 1% elastane, Boyfriend, solid, button, blue, boho, dark wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-madewell-blue-jeans/160673169?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565711651/retina.jpg,thredup_images\9d0d2bdc-da9f-48f8-acfb-25b98b63729b.jpg
Jeans,"70% cotton, 30% cotton, Boyfriend, solid, ripped, distressed, black, work, dark wash, distressed detail, boyfriend, mid rise waist",,https://www.thredup.com/product/women-cotton-boyish-black-jeans/160662013?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565621110/retina.jpg,thredup_images\d9dc603f-4062-48d1-a291-ea6b6345ba35.jpg
Pullover Hoodie,"59% cotton, 41% polyester, Long sleeve, jacket, solid, bow & tie, drawstring, orange, boho",,https://www.thredup.com/product/women-cotton-free-people-orange-pullover-hoodie/160635694?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565580122/retina.jpg,thredup_images\c3eeea68-bf51-4e37-b5e4-7176ae610057.jpg
Jeans,"92% cotton, 6% polyester, 2% spandex, Boyfriend, solid, ripped, distressed, blue, boho, dark wash, distressed detail, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-maurices-blue-jeans/160635013?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565930292/retina.jpg,thredup_images\539cb360-b8cc-412c-ac7a-9ac6e741296e.jpg
Cocktail Dress,"100% polyurethane, Sleeveless, v-neck, mini silhouette, embellished details, sequins & rhinestones, shiny accents, multi color, brown, short",,https://www.thredup.com/product/women-polyurethane-free-people-multi-color-cocktail-dress/160580104?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/247224508/retina.jpg,thredup_images\99ebd46d-f619-41c7-8deb-7dc48c8fce6d.jpg
Jeans,"100% cotton, Boyfriend, solid, blue, classic, medium wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-urban-outfitters-blue-jeans/160602106?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565386073/retina.jpg,thredup_images\b787f208-da80-4342-aa6e-cfc7b2f0a94b.jpg
Sneakers,"Material unknown, Platform, color blocked detail, plaid print, color block, print, multi color, red",,https://www.thredup.com/product/women-vans-multi-color-sneakers/160579375?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565304186/retina.jpg,thredup_images\ad88403b-be88-476a-bbbe-116bb4649bb7.jpg
High Neck Star Lace Dress,"100% polyester, Short sleeve, high neck, mini silhouette, solid, embroidered detail, peplum silhouette, ruffle accents, frills & ruffles, maroon, red, boho, short",,https://www.thredup.com/product/women-polyester-self-portrait-maroon-high-neck-star-lace-dress/160528142?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/542194481/retina.jpg,thredup_images\06d9ab11-6fe6-414c-9fdb-c14569ad712c.jpg
Jeggings,"70% cotton, 25% polyester, 4% rayon, 1% spandex, Boyfriend, blue, classic, dark wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-alfred-dunner-blue-jeggings/160560534?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/565350112/retina.jpg,thredup_images\b0c286f5-357a-48f0-98af-fd5f593c85b1.jpg
Casual Pants,"78% cotton, 18% polyester, 4% elastane, Boyfriend, solid, black, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-juicy-couture-black-casual-pants/160509355?query_id=888465809822556160&result_id=888465812930535424,https://cf-assets-thredup.thredup.com/assets/564986923/retina.jpg,thredup_images\cfa31d1b-b9a0-41af-8148-91504fe8cf91.jpg
Pullover Sweater,"68% acrylic, 32% wool/laine, Long sleeve, v-neck, solid, brown",,https://www.thredup.com/product/women-acrylic-free-people-brown-pullover-sweater/155254678?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/541870526/retina.jpg,thredup_images\dc343864-6e6e-4488-8817-22b079893a82.jpg
Casual Dress,"95% viscose, 5% elastane, Short sleeve, v-neck, sheath, ruched detail, multi color, blue, boho, knee length",,https://www.thredup.com/product/women-viscose-boden-multi-color-casual-dress/160080391?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/563106270/retina.jpg,thredup_images\5c3755cf-8f70-4527-85bd-b7f1e293b14f.jpg
Cocktail Dress,"97% polyester, 3% spandex, Strapless neckline, strapless, bridesmaid, solid, tan",,https://www.thredup.com/product/women-polyester-show-me-your-mumu-tan-cocktail-dress/156508942?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/547249727/retina.jpg,thredup_images\883f897b-607a-45c8-8b52-4a3e7f2cfb0e.jpg
Casual Dress,"75% cotton, 23% linen, 1% elastane, 1% polyamide, Short sleeve, v-neck, mini silhouette, ruched detail, bow & tie, tan, short",,https://www.thredup.com/product/women-cotton-zara-tan-casual-dress/160076864?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/380309269/retina.jpg,thredup_images\44f012cd-316c-4c42-8425-23813ecc6719.jpg
Leather Crossbody Bag,"100% leather, Solid, black",,https://www.thredup.com/product/women-leather-burberry-black-leather-crossbody-bag/160078164?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/566436718/retina.jpg,thredup_images\a9c53b7b-cee7-439f-85c8-47d3cee0a368.jpg
Casual Dress,"100% rayon, Sleeveless, square, mini silhouette, multi color, orange, boho, short",,https://www.thredup.com/product/women-rayon-paloma-blue-multi-color-casual-dress/160016748?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562909008/retina.jpg,thredup_images\3c2e75e0-be04-4c10-8246-46e121a7af6c.jpg
Denim Jacket,"87% cotton, 12% polyester, 1% spandex, Long sleeve, jacket, solid, studded detail, shiny accents, blue, classic",,https://www.thredup.com/product/women-cotton-old-navy-blue-denim-jacket/160027737?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562847299/retina.jpg,thredup_images\3cd8acc4-a6d8-4911-99e0-90feec1c7fcb.jpg
Casual Dress,"95% polyester, 5% spandex, Short sleeve, collared, leopard print, bow & tie, multi color, brown, boho, knee length",,https://www.thredup.com/product/women-polyester-shinestar-multi-color-casual-dress/160013077?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562764588/retina.jpg,thredup_images\c6d54d15-5d48-430f-b42e-6da44eb98bcf.jpg
Denim Shorts,"73% cotton, 17% elasterell, 10% modal, Solid, ripped, distressed, blue, classic, distressed detail, light wash, low rise waist",,https://www.thredup.com/product/women-cotton-american-eagle-outfitters-blue-denim-shorts/160007718?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562853852/retina.jpg,thredup_images\91da3329-14ec-43cd-ba01-e4f695f5f546.jpg
Denim Skirt,"77% cotton, 22% polyester, 1% spandex, Mini silhouette, solid, blue, boho, mid rise waist",,https://www.thredup.com/product/women-cotton-riders-by-lee-blue-denim-skirt/160009652?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/563073523/retina.jpg,thredup_images\97d3bafb-9fc9-492c-a1c5-03894ac5bb9f.jpg
Casual Dress,"100% viscose, Short sleeve, v-neck, a-line silhouette, midi, floral print, bow & tie, multi color, red, wedding, calf length",,https://www.thredup.com/product/women-viscose-jcrew-mercantile-multi-color-casual-dress/160005756?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/296642262/retina.jpg,thredup_images\eeb9f9a2-c004-4f8c-a746-c6b158ec9864.jpg
Cocktail Dress,"100% linen, Sleeveless, scoop neckline, mini silhouette, solid, cut outs, black, short",,https://www.thredup.com/product/women-linen-free-people-black-cocktail-dress/159993640?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562772643/retina.jpg,thredup_images\7f5cbf48-b340-4c09-aa95-6511339df20c.jpg
Short Sleeve Blouse,"100% polyester, Short sleeve, scoop neckline, embroidered detail, tan, gray, boho",,https://www.thredup.com/product/women-polyester-the-limited-tan-short-sleeve-blouse/159991814?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562763848/retina.jpg,thredup_images\1e1fa9a1-4610-4d57-8a96-8051cbf279d0.jpg
Jeans,"Material unknown, Boyfriend, solid, ripped, distressed, blue, distressed detail, medium wash, boyfriend, mid rise waist",,https://www.thredup.com/product/women-pacsun-blue-jeans/159872364?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/563573337/retina.jpg,thredup_images\11fea09c-0bbd-44a7-ad77-f2bf1435919e.jpg
Active Tank,"Material unknown, Sleeveless, scoop neckline, black",,https://www.thredup.com/product/women-nike-black-active-tank/159902042?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562438858/retina.jpg,thredup_images\e993ae5f-9e92-4de4-b0ba-6fabb8d03c78.jpg
Casual Dress,"85% polyester, 15% elastane, Short sleeve, v-neck, sheath, polka dot print, ruched detail, black, work, knee length",,https://www.thredup.com/product/women-polyester-lauren-by-ralph-lauren-black-casual-dress/159852514?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562115840/retina.jpg,thredup_images\ea56509e-6ec5-4172-b870-c63b07bf584b.jpg
Casual Dress,"68% cotton, 32% polyester, Short sleeve, high neck, mini silhouette, solid, cut outs, embroidered detail, ruffle accents, frills & ruffles, eyelet, multi color, blue, boho, short",,https://www.thredup.com/product/women-cotton-self-portrait-multi-color-casual-dress/159801836?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/562607624/retina.jpg,thredup_images\ca1f434a-be74-4eee-a8c2-4251287d4ecc.jpg
Casual Dress,"100% polyester, Short sleeve, v-neck, midi, midi, plaid print, bow & tie, multi color, burgundy, boho, calf length",,https://www.thredup.com/product/women-polyester-lauren-by-ralph-lauren-multi-color-casual-dress/159842562?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/543062248/retina.jpg,thredup_images\355731a3-a119-4b7c-b280-39fba88225b8.jpg
Jacket,"97% polyester, 3% spandex, Long sleeve, jacket, navy, blue",,https://www.thredup.com/product/women-polyester-juicy-couture-navy-jacket/159738804?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/561564936/retina.jpg,thredup_images\bc8f1273-5fc7-44cb-84ca-68920a7924eb.jpg
Casual Dress,"35% cotton, 65% polyester, Strapless neckline, strapless, a-line silhouette, midi, floral print, green, work, calf length, Dry clean only",,https://www.thredup.com/product/women-cotton-unbranded-green-casual-dress/159752499?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/558132338/retina.jpg,thredup_images\6da4e5d0-16a3-4b0d-ac70-94ac944e88aa.jpg
Sleeveless Blouse,"100% rayon, Sleeveless, v-neck, floral print, ruched detail, yellow, boho",,https://www.thredup.com/product/women-rayon-old-navy-yellow-sleeveless-blouse/159665082?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/476929838/retina.jpg,thredup_images\117cc2f9-d1f9-41b8-90bb-f1965041fa37.jpg
Casual Skirt,"72% viscose, 24% polyester, 4% elastane, Mini silhouette, solid, scallop, black, mid rise waist",,https://www.thredup.com/product/women-viscose-topshop-black-casual-skirt/159668582?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/561261842/retina.jpg,thredup_images\bd73e926-f51a-4fbf-a743-97e1fad75400.jpg
Sunglasses,"Material unknown, Solid, blue, black",,https://www.thredup.com/product/women-assorted-brands-blue-sunglasses/159662165?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/561160443/retina.jpg,thredup_images\dd9a69ea-10c7-4c56-81f0-c5105292db26.jpg
Clutch,"Material unknown, Metal accents, black, classic",,https://www.thredup.com/product/women-dooney-and-bourke-black-clutch/159588211?query_id=888467753525919744&result_id=888467756784893952,https://cf-assets-thredup.thredup.com/assets/560811748/retina.jpg,thredup_images\34276d02-b7fb-45bb-a63c-add16ad3921c.jpg
